"subject","block","exposures","response","RT"
8,10,0,"z",1248
8,10,-1,"m",1122
8,10,0,"z",686
8,10,0,"z",898
8,10,-1,"z",714
8,10,-1,"m",605
8,10,3,"z",1095
8,10,2,"m",664
8,10,0,"m",916
8,10,-1,"z",693
8,10,0,"m",1367
8,11,2,"z",79334
8,11,4,"z",3036
8,11,0,"z",1503
8,11,0,"m",626
8,11,0,"z",859
8,11,-1,"m",616
8,11,0,"m",636
8,11,1,"m",801
8,11,-1,"z",596
8,11,0,"z",683
8,11,0,"z",697
8,11,-1,"z",861
8,11,0,"m",644
8,11,-1,"m",889
8,11,3,"z",635
8,11,0,"m",696
8,12,0,"m",1845
8,12,1,"z",625
8,12,-1,"z",575
8,12,-1,"z",626
8,12,4,"z",996
8,12,0,"m",1329
8,12,0,"z",1326
8,12,0,"m",734
8,12,3,"m",520
8,12,2,"z",959
8,12,0,"z",841
8,12,-1,"m",880
8,12,0,"m",1689
8,12,0,"m",1632
8,12,0,"z",657
8,12,-1,"m",1231
8,13,0,"m",2865
8,13,0,"m",1766
8,13,0,"z",528
8,13,2,"z",668
8,13,-1,"m",971
8,13,3,"z",898
8,13,0,"z",1085
8,13,1,"m",1465
8,13,-1,"z",1373
8,13,-1,"m",2566
8,13,0,"m",1140
8,13,4,"z",510
8,13,0,"z",782
8,13,-1,"m",1046
8,13,0,"z",1532
8,13,0,"m",779
8,14,-1,"z",16655
8,14,-1,"m",1169
8,14,0,"z",518
8,14,0,"z",754
8,14,0,"m",749
8,14,0,"z",830
8,14,2,"m",752
8,14,-1,"z",793
8,14,0,"z",958
8,14,0,"z",801
8,14,0,"m",763
8,14,4,"z",664
8,14,1,"z",725
8,14,3,"m",667
8,14,0,"z",500
8,14,-1,"z",714
8,15,3,"z",2312
8,15,4,"z",1258
8,15,-1,"m",586
8,15,0,"m",1309
8,15,0,"z",577
8,15,0,"z",1074
8,15,0,"m",850
8,15,0,"z",598
8,15,2,"z",498
8,15,-1,"z",713
8,15,-1,"m",839
8,15,0,"m",890
8,15,1,"z",529
8,15,0,"z",1063
8,15,-1,"z",947
8,15,0,"m",919
8,16,0,"z",1817
8,16,2,"z",656
8,16,0,"z",871
8,16,4,"z",1191
8,16,-1,"m",772
8,16,0,"z",637
8,16,0,"z",1248
8,16,3,"z",762
8,16,-1,"m",1004
8,16,0,"m",939
8,16,1,"z",812
8,16,0,"z",541
8,16,0,"z",742
8,16,0,"z",1270
8,16,-1,"m",713
8,16,-1,"m",851
8,17,0,"z",2663
8,17,-1,"z",1232
8,17,-1,"z",1027
8,17,0,"m",1124
8,17,3,"z",773
8,17,-1,"m",1395
8,17,-1,"z",1037
8,17,0,"z",996
8,17,4,"m",832
8,17,2,"z",999
8,17,1,"z",743
8,17,0,"m",753
8,17,0,"z",2334
8,17,0,"z",1331
8,17,0,"m",796
8,17,0,"m",735
8,18,0,"z",1476
8,18,-1,"z",1131
8,18,0,"z",831
8,18,-1,"m",1047
8,18,0,"m",780
8,18,-1,"z",666
8,18,0,"z",1015
8,18,0,"m",813
8,18,1,"z",1629
8,18,-1,"z",1125
8,18,3,"m",3093
8,18,0,"z",645
8,18,0,"z",1358
8,18,0,"m",646
8,18,4,"z",694
8,18,2,"z",636
8,19,-1,"z",1809
8,19,0,"z",1033
8,19,2,"m",1094
8,19,-1,"m",1835
8,19,3,"z",472
8,19,1,"z",1113
8,19,0,"z",1193
8,19,0,"z",782
8,19,-1,"z",939
8,19,4,"z",948
8,19,0,"m",1231
8,19,0,"m",907
8,19,0,"z",705
8,19,0,"z",742
8,19,-1,"m",1416
8,19,0,"m",1446
8,20,2,"z",1820
8,20,0,"z",830
8,20,-1,"z",1522
8,20,0,"m",753
8,20,0,"m",1132
8,20,-1,"z",656
8,20,-1,"z",1006
8,20,1,"m",965
8,20,0,"z",752
8,20,0,"m",947
8,20,0,"z",770
8,20,4,"m",801
8,20,0,"z",1357
8,20,3,"z",761
8,20,-1,"m",968
8,20,0,"z",654
9,0,0,"z",16432
9,0,-1,"z",2014
9,0,-1,"m",5656
9,0,0,"m",1151
9,0,0,"z",2064
9,0,0,"m",1549
9,0,1,"m",1340
9,0,2,"z",2420
9,0,0,"m",1170
9,0,4,"m",1365
9,0,0,"m",1309
9,0,0,"m",1531
9,0,-1,"m",1310
9,0,3,"z",1180
9,0,0,"z",1315
9,0,-1,"m",1740
9,1,0,"z",4440
9,1,-1,"z",1436
9,1,0,"m",1159
9,1,-1,"m",2322
9,1,-1,"z",1083
9,1,0,"m",1086
9,1,2,"z",1921
9,1,-1,"z",3186
9,1,0,"m",1883
9,1,0,"m",1096
9,1,0,"m",1051
9,1,1,"z",1154
9,1,0,"z",1003
9,1,4,"z",1648
9,1,0,"m",1230
9,1,3,"z",2326
9,2,4,"z",2953
9,2,3,"z",1077
9,2,0,"m",1551
9,2,0,"z",1658
9,2,-1,"z",2056
9,2,-1,"m",1475
9,2,0,"m",1002
9,2,0,"m",1742
9,2,-1,"m",1741
9,2,0,"z",1608
9,2,0,"m",1454
9,2,2,"z",947
9,2,-1,"z",1581
9,2,1,"z",1440
9,2,0,"m",1096
9,2,0,"z",1801
9,3,0,"z",2472
9,3,-1,"z",1628
9,3,-1,"z",1816
9,3,0,"z",1482
9,3,-1,"m",1181
9,3,1,"m",121
9,3,2,"m",2682
9,3,0,"z",1392
9,3,-1,"z",1550
9,3,4,"m",1590
9,3,0,"m",2652
9,3,0,"m",1674
9,3,0,"z",1394
9,3,0,"z",1724
9,3,0,"m",1163
9,3,3,"m",1406
9,4,2,"z",2641
9,4,0,"z",1270
9,4,0,"m",1140
9,4,0,"m",1410
9,4,1,"z",1011
9,4,0,"z",1099
9,4,0,"m",1522
9,4,0,"m",931
9,4,-1,"m",2006
9,4,-1,"m",1147
9,4,0,"z",1347
9,4,0,"z",956
9,4,-1,"m",1204
9,4,4,"m",905
9,4,-1,"z",867
9,4,3,"m",1092
9,5,3,"m",1997
9,5,0,"m",1818
9,5,0,"m",1310
9,5,-1,"z",1088
9,5,0,"m",1684
9,5,1,"z",1537
9,5,-1,"z",909
9,5,0,"m",1354
9,5,4,"z",936
9,5,-1,"m",948
9,5,0,"m",1457
9,5,0,"z",1204
9,5,0,"m",1236
9,5,-1,"z",892
9,5,0,"m",1257
9,5,2,"z",1133
9,6,0,"m",2413
9,6,2,"z",1157
9,6,-1,"z",1122
9,6,0,"m",1168
9,6,1,"z",1375
9,6,0,"m",1428
9,6,-1,"z",1064
9,6,-1,"z",1029
9,6,0,"m",1544
9,6,0,"z",1016
9,6,0,"z",1124
9,6,4,"z",1290
9,6,-1,"z",1364
9,6,0,"m",1186
9,6,0,"z",1063
9,6,3,"m",1738
9,7,0,"z",2099
9,7,-1,"z",1054
9,7,-1,"z",1197
9,7,1,"m",1979
9,7,0,"z",1850
9,7,0,"m",1259
9,7,0,"z",1227
9,7,3,"z",1049
9,7,-1,"m",901
9,7,0,"m",884
9,7,0,"m",715
9,7,0,"m",1796
9,7,0,"z",964
9,7,2,"z",930
9,7,4,"m",926
9,7,-1,"m",1723
9,8,3,"z",2166
9,8,-1,"z",1614
9,8,0,"m",824
9,8,0,"z",1011
9,8,1,"m",1039
9,8,4,"m",686
9,8,0,"z",887
9,8,0,"z",881
9,8,0,"m",898
9,8,-1,"z",1515
9,8,0,"m",1282
9,8,-1,"z",789
9,8,-1,"z",1507
9,8,2,"z",717
9,8,0,"z",1126
9,8,0,"m",1020
9,9,-1,"z",2667
9,9,-1,"z",960
9,9,0,"m",874
9,9,0,"z",1274
9,9,2,"m",1234
9,9,-1,"m",1363
9,9,4,"z",1228
9,9,0,"z",980
9,9,0,"m",1186
9,9,0,"m",1171
9,9,0,"m",1196
9,9,1,"z",764
9,9,3,"z",740
9,9,-1,"z",1027
9,9,0,"m",892
9,9,0,"m",880
9,10,4,"z",3078
9,10,0,"m",1360
9,10,0,"m",2325
9,10,0,"m",2166
9,10,1,"z",1378
9,10,0,"m",1886
9,10,-1,"z",1495
9,10,0,"m",2501
9,10,0,"m",1489
9,10,-1,"m",2084
9,10,-1,"z",1331
9,10,3,"z",1027
9,10,2,"m",2936
9,10,0,"m",1892
9,10,-1,"m",1755
9,10,0,"m",1606
9,11,2,"z",2746
9,11,4,"z",1344
9,11,0,"m",1689
9,11,0,"m",1726
9,11,0,"m",1600
9,11,-1,"m",2947
9,11,0,"m",2797
9,11,1,"z",724
9,11,-1,"m",1834
9,11,0,"m",1964
9,11,0,"m",2082
9,11,-1,"m",3397
9,11,0,"m",908
9,11,-1,"m",1818
9,11,3,"z",2090
9,11,0,"m",3343
9,12,0,"m",2530
9,12,1,"z",2532
9,12,-1,"z",1270
9,12,-1,"z",1248
9,12,4,"m",1143
9,12,0,"z",1398
9,12,0,"z",1224
9,12,0,"m",1284
9,12,3,"z",1255
9,12,2,"m",1042
9,12,0,"m",1984
9,12,-1,"m",1409
9,12,0,"m",910
9,12,0,"z",1110
9,12,0,"m",1429
9,12,-1,"m",1218
9,13,0,"m",1654
9,13,0,"z",1782
9,13,0,"z",887
9,13,2,"m",803
9,13,-1,"z",458
9,13,3,"m",258
9,13,0,"m",117
9,13,1,"z",199
9,13,-1,"m",469
9,13,-1,"m",263
9,13,0,"z",293
9,13,4,"z",306
9,13,0,"z",188
9,13,-1,"m",516
9,13,0,"z",316
9,13,0,"z",430
9,14,-1,"z",3623
9,14,-1,"z",624
9,14,0,"m",590
9,14,0,"z",127
9,14,0,"z",69
9,14,0,"m",442
9,14,2,"m",527
9,14,-1,"m",308
9,14,0,"m",408
9,14,0,"z",489
9,14,0,"m",471
9,14,4,"z",272
9,14,1,"z",70
9,14,3,"m",424
9,14,0,"z",1182
9,14,-1,"z",44
9,15,3,"z",1585
9,15,4,"z",864
9,15,-1,"z",1583
9,15,0,"m",2102
9,15,0,"m",2079
9,15,0,"m",2034
9,15,0,"m",2324
9,15,0,"m",3144
9,15,2,"z",1853
9,15,-1,"z",1392
9,15,-1,"z",1244
9,15,0,"m",1761
9,15,1,"z",2675
9,15,0,"m",1695
9,15,-1,"z",1114
9,15,0,"m",1739
9,16,0,"m",2787
9,16,2,"z",2595
9,16,0,"m",1238
9,16,4,"z",1160
9,16,-1,"m",1336
9,16,0,"m",883
9,16,0,"m",860
9,16,3,"z",1016
9,16,-1,"m",830
9,16,0,"z",871
9,16,1,"m",328
9,16,0,"m",1482
9,16,0,"m",959
9,16,0,"z",772
9,16,-1,"m",947
9,16,-1,"m",643
9,17,0,"m",2234
9,17,-1,"m",140
9,17,-1,"z",775
9,17,0,"m",390
9,17,3,"z",317
9,17,-1,"z",91
9,17,-1,"m",320
9,17,0,"m",506
9,17,4,"z",243
9,17,2,"z",142
9,17,1,"m",730
9,17,0,"z",316
9,17,0,"m",255
9,17,0,"z",297
9,17,0,"z",121
9,17,0,"m",181
9,18,0,"z",1836
9,18,-1,"m",113
9,18,0,"m",126
9,18,-1,"z",250
9,18,0,"m",276
9,18,-1,"z",412
9,18,0,"z",70
9,18,0,"m",271
9,18,1,"m",379
9,18,-1,"z",387
9,18,3,"m",282
9,18,0,"z",343
9,18,0,"m",287
9,18,0,"m",164
9,18,4,"z",244
9,18,2,"m",286
9,19,-1,"z",1566
9,19,0,"z",70
9,19,2,"m",160
9,19,-1,"z",324
9,19,3,"m",330
9,19,1,"z",443
9,19,0,"z",313
9,19,0,"m",501
9,19,-1,"m",309
9,19,4,"m",315
9,19,0,"m",285
9,19,0,"z",298
9,19,0,"m",231
9,19,0,"z",225
9,19,-1,"m",280
9,19,0,"m",114
9,20,2,"m",2335
9,20,0,"m",142
9,20,-1,"z",153
9,20,0,"m",236
9,20,0,"z",372
9,20,-1,"z",100
9,20,-1,"m",95
9,20,1,"m",249
9,20,0,"z",233
9,20,0,"z",177
9,20,0,"z",121
9,20,4,"z",318
9,20,0,"m",285
9,20,3,"z",182
9,20,-1,"z",168
9,20,0,"m",287
10,0,0,"z",2890
10,0,-1,"m",1392
10,0,-1,"m",1126
10,0,0,"z",1354
10,0,0,"m",1076
10,0,0,"m",1032
10,0,1,"z",2622
10,0,2,"z",1590
10,0,0,"m",931
10,0,4,"z",2099
10,0,0,"z",1561
10,0,0,"m",961
10,0,-1,"m",1589
10,0,3,"z",1835
10,0,0,"m",1388
10,0,-1,"m",1396
10,1,0,"m",3626
10,1,-1,"z",2959
10,1,0,"m",1441
10,1,-1,"z",2074
10,1,-1,"m",1582
10,1,0,"m",1584
10,1,2,"z",1043
10,1,-1,"m",1270
10,1,0,"z",1589
10,1,0,"m",985
10,1,0,"z",947
10,1,1,"m",1253
10,1,0,"m",1365
10,1,4,"m",987
10,1,0,"m",992
10,1,3,"z",709
10,2,4,"z",2222
10,2,3,"z",1303
10,2,0,"m",955
10,2,0,"m",795
10,2,-1,"z",972
10,2,-1,"m",939
10,2,0,"z",3206
10,2,0,"m",744
10,2,-1,"m",1323
10,2,0,"z",1448
10,2,0,"m",960
10,2,2,"m",1297
10,2,-1,"m",1111
10,2,1,"m",960
10,2,0,"m",796
10,2,0,"z",1815
10,3,0,"m",1836
10,3,-1,"m",892
10,3,-1,"m",1227
10,3,0,"m",1060
10,3,-1,"z",1017
10,3,1,"m",866
10,3,2,"z",779
10,3,0,"z",783
10,3,-1,"z",923
10,3,4,"m",1252
10,3,0,"m",754
10,3,0,"z",631
10,3,0,"m",728
10,3,0,"m",702
10,3,0,"m",651
10,3,3,"m",579
10,4,2,"z",3099
10,4,0,"m",791
10,4,0,"m",932
10,4,0,"z",746
10,4,1,"z",647
10,4,0,"m",547
10,4,0,"m",556
10,4,0,"m",839
10,4,-1,"z",848
10,4,-1,"z",581
10,4,0,"m",615
10,4,0,"z",579
10,4,-1,"m",547
10,4,4,"m",551
10,4,-1,"m",503
10,4,3,"z",796
10,5,3,"z",2989
10,5,0,"m",1387
10,5,0,"m",839
10,5,-1,"z",635
10,5,0,"z",751
10,5,1,"m",614
10,5,-1,"m",580
10,5,0,"m",647
10,5,4,"z",463
10,5,-1,"z",486
10,5,0,"z",1008
10,5,0,"m",447
10,5,0,"m",764
10,5,-1,"z",758
10,5,0,"z",629
10,5,2,"m",431
10,6,0,"m",58608
10,6,2,"z",1575
10,6,-1,"m",1893
10,6,0,"z",856
10,6,1,"z",753
10,6,0,"m",379
10,6,-1,"z",1000
10,6,-1,"z",944
10,6,0,"z",785
10,6,0,"m",662
10,6,0,"m",688
10,6,4,"z",993
10,6,-1,"m",627
10,6,0,"m",779
10,6,0,"z",999
10,6,3,"m",439
10,7,0,"z",13273
10,7,-1,"z",1472
10,7,-1,"z",1547
10,7,1,"m",547
10,7,0,"m",509
10,7,0,"m",653
10,7,0,"m",555
10,7,3,"m",940
10,7,-1,"z",752
10,7,0,"z",652
10,7,0,"m",668
10,7,0,"m",598
10,7,0,"z",661
10,7,2,"m",692
10,7,4,"z",564
10,7,-1,"z",652
10,8,3,"m",2659
10,8,-1,"z",1427
10,8,0,"z",1112
10,8,0,"m",711
10,8,1,"m",667
10,8,4,"z",1235
10,8,0,"m",1463
10,8,0,"m",699
10,8,0,"m",627
10,8,-1,"m",671
10,8,0,"z",924
10,8,-1,"m",717
10,8,-1,"z",756
10,8,2,"z",925
10,8,0,"m",625
10,8,0,"m",585
10,9,-1,"m",2049
10,9,-1,"m",1053
10,9,0,"m",1010
10,9,0,"m",1371
10,9,2,"m",895
10,9,-1,"z",1640
10,9,4,"z",842
10,9,0,"z",1085
10,9,0,"m",709
10,9,0,"m",785
10,9,0,"z",1187
10,9,1,"z",1136
10,9,3,"m",522
10,9,-1,"m",744
10,9,0,"z",829
10,9,0,"z",844
10,10,4,"z",1555
10,10,0,"m",696
10,10,0,"z",1399
10,10,0,"z",820
10,10,1,"m",902
10,10,0,"m",694
10,10,-1,"m",645
10,10,0,"z",584
10,10,0,"m",1007
10,10,-1,"z",729
10,10,-1,"z",1058
10,10,3,"m",669
10,10,2,"m",846
10,10,0,"z",850
10,10,-1,"z",795
10,10,0,"m",591
10,11,2,"m",1747
10,11,4,"z",1399
10,11,0,"m",1316
10,11,0,"m",1148
10,11,0,"z",1087
10,11,-1,"m",1267
10,11,0,"m",862
10,11,1,"z",1062
10,11,-1,"m",1147
10,11,0,"m",1035
10,11,0,"m",791
10,11,-1,"m",1102
10,11,0,"m",1099
10,11,-1,"z",751
10,11,3,"z",1351
10,11,0,"m",549
10,12,0,"m",2099
10,12,1,"m",1179
10,12,-1,"z",1133
10,12,-1,"z",1032
10,12,4,"m",1583
10,12,0,"m",2995
10,12,0,"z",1311
10,12,0,"m",2369
10,12,3,"z",948
10,12,2,"z",1911
10,12,0,"z",1299
10,12,-1,"m",1008
10,12,0,"m",655
10,12,0,"m",918
10,12,0,"m",894
10,12,-1,"z",1068
10,13,0,"m",2268
10,13,0,"m",646
10,13,0,"m",1461
10,13,2,"z",1512
10,13,-1,"z",1653
10,13,3,"m",838
10,13,0,"m",1564
10,13,1,"z",1570
10,13,-1,"z",1633
10,13,-1,"m",835
10,13,0,"m",1850
10,13,4,"m",1395
10,13,0,"z",1159
10,13,-1,"z",1211
10,13,0,"m",956
10,13,0,"m",798
10,14,-1,"m",1786
10,14,-1,"z",2000
10,14,0,"m",1053
10,14,0,"m",1662
10,14,0,"m",939
10,14,0,"m",1183
10,14,2,"m",1418
10,14,-1,"z",952
10,14,0,"m",2732
10,14,0,"z",996
10,14,0,"m",1032
10,14,4,"z",1218
10,14,1,"z",1513
10,14,3,"m",1443
10,14,0,"z",861
10,14,-1,"m",962
10,15,3,"z",2845
10,15,4,"m",910
10,15,-1,"m",771
10,15,0,"m",703
10,15,0,"m",1129
10,15,0,"z",563
10,15,0,"z",637
10,15,0,"z",800
10,15,2,"z",868
10,15,-1,"m",575
10,15,-1,"z",1404
10,15,0,"m",879
10,15,1,"m",704
10,15,0,"m",944
10,15,-1,"z",922
10,15,0,"z",1159
10,16,0,"m",7197
10,16,2,"z",2244
10,16,0,"m",1262
10,16,4,"m",531
10,16,-1,"z",779
10,16,0,"z",630
10,16,0,"z",600
10,16,3,"m",381
10,16,-1,"m",362
10,16,0,"z",994
10,16,1,"m",256
10,16,0,"m",1561
10,16,0,"z",1144
10,16,0,"z",727
10,16,-1,"z",728
10,16,-1,"m",550
10,17,0,"z",2032
10,17,-1,"z",680
10,17,-1,"m",547
10,17,0,"z",880
10,17,3,"m",739
10,17,-1,"m",1055
10,17,-1,"z",655
10,17,0,"m",907
10,17,4,"z",996
10,17,2,"z",564
10,17,1,"z",872
10,17,0,"m",622
10,17,0,"m",626
10,17,0,"m",1609
10,17,0,"z",685
10,17,0,"z",625
10,18,0,"m",2889
10,18,-1,"z",1397
10,18,0,"z",1159
10,18,-1,"z",1064
10,18,0,"m",980
10,18,-1,"m",911
10,18,0,"m",744
10,18,0,"m",963
10,18,1,"z",731
10,18,-1,"z",1276
10,18,3,"z",1227
10,18,0,"m",1219
10,18,0,"z",994
10,18,0,"m",623
10,18,4,"m",650
10,18,2,"m",940
10,19,-1,"z",2372
10,19,0,"z",1127
10,19,2,"z",1107
10,19,-1,"m",1003
10,19,3,"z",1521
10,19,1,"m",935
10,19,0,"m",623
10,19,0,"z",678
10,19,-1,"z",720
10,19,4,"z",1971
10,19,0,"m",402
10,19,0,"m",1038
10,19,0,"z",1376
10,19,0,"m",1047
10,19,-1,"m",1250
10,19,0,"z",1117
10,20,2,"z",1782
10,20,0,"m",907
10,20,-1,"m",798
10,20,0,"z",1044
10,20,0,"z",722
10,20,-1,"m",909
10,20,-1,"z",1092
10,20,1,"m",983
10,20,0,"m",796
10,20,0,"m",721
10,20,0,"z",712
10,20,4,"z",1447
10,20,0,"z",1183
10,20,3,"m",645
10,20,-1,"m",603
10,20,0,"m",604
11,0,0,"z",5234
11,0,-1,"m",3285
11,0,-1,"m",3341
11,0,0,"z",1142
11,0,0,"z",629
11,0,0,"z",980
11,0,1,"z",694
11,0,2,"m",550
11,0,0,"z",860
11,0,4,"z",598
11,0,0,"z",901
11,0,0,"z",636
11,0,-1,"m",1005
11,0,3,"z",1046
11,0,0,"z",899
11,0,-1,"m",1788
11,1,0,"z",2868
11,1,-1,"z",1807
11,1,0,"m",1896
11,1,-1,"z",1503
11,1,-1,"z",1730
11,1,0,"z",736
11,1,2,"m",697
11,1,-1,"z",4443
11,1,0,"z",474
11,1,0,"m",1380
11,1,0,"z",840
11,1,1,"z",338
11,1,0,"m",1788
11,1,4,"m",860
11,1,0,"z",488
11,1,3,"z",765
11,2,4,"z",10632
11,2,3,"z",1824
11,2,0,"m",1570
11,2,0,"m",686
11,2,-1,"z",759
11,2,-1,"m",1485
11,2,0,"m",824
11,2,0,"z",374
11,2,-1,"z",510
11,2,0,"m",705
11,2,0,"m",675
11,2,2,"m",1062
11,2,-1,"z",1221
11,2,1,"z",617
11,2,0,"m",697
11,2,0,"m",1161
11,3,0,"m",3621
11,3,-1,"z",3175
11,3,-1,"m",1152
11,3,0,"m",1004
11,3,-1,"m",1260
11,3,1,"m",565
11,3,2,"z",1163
11,3,0,"z",705
11,3,-1,"m",930
11,3,4,"m",2067
11,3,0,"z",429
11,3,0,"z",413
11,3,0,"z",311
11,3,0,"m",244
11,3,0,"z",383
11,3,3,"z",529
11,4,2,"z",18507
11,4,0,"m",283
11,4,0,"z",286
11,4,0,"z",449
11,4,1,"m",364
11,4,0,"m",879
11,4,0,"z",333
11,4,0,"z",626
11,4,-1,"m",781
11,4,-1,"z",733
11,4,0,"z",528
11,4,0,"z",851
11,4,-1,"m",706
11,4,4,"z",808
11,4,-1,"z",744
11,4,3,"m",655
11,5,3,"z",12391
11,5,0,"m",237
11,5,0,"m",284
11,5,-1,"z",518
11,5,0,"z",332
11,5,1,"z",362
11,5,-1,"m",373
11,5,0,"m",460
11,5,4,"m",351
11,5,-1,"z",351
11,5,0,"z",267
11,5,0,"z",293
11,5,0,"z",346
11,5,-1,"z",458
11,5,0,"z",1893
11,5,2,"z",234
11,6,0,"z",1119
11,6,2,"z",452
11,6,-1,"z",336
11,6,0,"z",200
11,6,1,"m",277
11,6,0,"z",225
11,6,-1,"z",286
11,6,-1,"m",139
11,6,0,"m",197
11,6,0,"m",118
11,6,0,"m",118
11,6,4,"m",109
11,6,-1,"z",41
11,6,0,"z",345
11,6,0,"z",277
11,6,3,"z",267
11,7,0,"z",1115
11,7,-1,"z",334
11,7,-1,"z",345
11,7,1,"m",316
11,7,0,"m",318
11,7,0,"z",235
11,7,0,"z",297
11,7,3,"m",128
11,7,-1,"m",274
11,7,0,"m",189
11,7,0,"z",177
11,7,0,"z",286
11,7,0,"m",238
11,7,2,"z",653
11,7,4,"m",247
11,7,-1,"m",274
11,8,3,"z",7435
11,8,-1,"m",247
11,8,0,"m",439
11,8,0,"m",441
11,8,1,"m",275
11,8,4,"m",109
11,8,0,"m",88
11,8,0,"z",455
11,8,0,"m",393
11,8,-1,"z",246
11,8,0,"z",129
11,8,-1,"z",139
11,8,-1,"z",160
11,8,2,"m",499
11,8,0,"z",326
11,8,0,"z",305
11,9,-1,"z",1495
11,9,-1,"z",599
11,9,0,"m",343
11,9,0,"m",615
11,9,2,"m",587
11,9,-1,"m",303
11,9,4,"z",314
11,9,0,"z",430
11,9,0,"m",179
11,9,0,"z",391
11,9,0,"z",255
11,9,1,"m",317
11,9,3,"m",264
11,9,-1,"m",235
11,9,0,"m",245
11,9,0,"m",234
11,10,4,"z",1073
11,10,0,"m",255
11,10,0,"m",177
11,10,0,"m",129
11,10,1,"z",61
11,10,0,"z",258
11,10,-1,"z",99
11,10,0,"z",60
11,10,0,"m",79
11,10,-1,"m",286
11,10,-1,"m",166
11,10,3,"z",206
11,10,2,"m",217
11,10,0,"z",109
11,10,-1,"z",148
11,10,0,"z",99
11,11,2,"z",27132
11,11,4,"m",208
11,11,0,"z",110
11,11,0,"m",121
11,11,0,"m",119
11,11,-1,"z",80
11,11,0,"z",121
11,11,1,"m",101
11,11,-1,"z",234
11,11,0,"z",131
11,11,0,"z",91
11,11,-1,"m",100
11,11,0,"z",70
11,11,-1,"m",167
11,11,3,"z",344
11,11,0,"m",307
11,12,0,"z",11704
11,12,1,"m",145
11,12,-1,"z",69
11,12,-1,"m",91
11,12,4,"m",80
11,12,0,"z",148
11,12,0,"z",131
11,12,0,"m",187
11,12,3,"z",99
11,12,2,"m",130
11,12,0,"z",116
11,12,-1,"m",129
11,12,0,"m",70
11,12,0,"m",70
11,12,0,"z",69
11,12,-1,"z",326
11,13,0,"z",2601
11,13,0,"m",267
11,13,0,"z",138
11,13,2,"m",275
11,13,-1,"m",236
11,13,3,"m",173
11,13,0,"z",207
11,13,1,"m",287
11,13,-1,"m",176
11,13,-1,"z",236
11,13,0,"m",237
11,13,4,"z",179
11,13,0,"z",209
11,13,-1,"z",198
11,13,0,"m",189
11,13,0,"z",197
11,14,-1,"z",8589
11,14,-1,"m",159
11,14,0,"z",130
11,14,0,"m",178
11,14,0,"m",187
11,14,0,"z",148
11,14,2,"m",198
11,14,-1,"z",138
11,14,0,"z",150
11,14,0,"m",209
11,14,0,"z",138
11,14,4,"m",190
11,14,1,"m",159
11,14,3,"m",129
11,14,0,"z",119
11,14,-1,"m",208
11,15,3,"m",6322
11,15,4,"z",128
11,15,-1,"m",131
11,15,0,"z",128
11,15,0,"m",140
11,15,0,"z",294
11,15,0,"m",156
11,15,0,"m",245
11,15,2,"m",129
11,15,-1,"z",198
11,15,-1,"z",168
11,15,0,"z",108
11,15,1,"z",168
11,15,0,"m",209
11,15,-1,"m",176
11,15,0,"m",129
11,16,0,"z",5677
11,16,2,"m",128
11,16,0,"z",110
11,16,4,"m",120
11,16,-1,"m",149
11,16,0,"m",125
11,16,0,"z",170
11,16,3,"z",148
11,16,-1,"z",90
11,16,0,"m",140
11,16,1,"z",109
11,16,0,"z",160
11,16,0,"z",130
11,16,0,"m",180
11,16,-1,"z",226
11,16,-1,"z",178
11,17,0,"z",8244
11,17,-1,"m",130
11,17,-1,"z",71
11,17,0,"m",120
11,17,3,"m",109
11,17,-1,"m",78
11,17,-1,"m",49
11,17,0,"z",51
11,17,4,"z",111
11,17,2,"z",68
11,17,1,"z",70
11,17,0,"z",80
11,17,0,"m",101
11,17,0,"m",81
11,17,0,"m",60
11,17,0,"m",52
11,18,0,"z",7208
11,18,-1,"m",218
11,18,0,"z",119
11,18,-1,"m",60
11,18,0,"m",111
11,18,-1,"m",99
11,18,0,"z",60
11,18,0,"z",129
11,18,1,"m",90
11,18,-1,"m",159
11,18,3,"z",130
11,18,0,"m",160
11,18,0,"z",110
11,18,0,"m",122
11,18,4,"m",147
11,18,2,"z",118
11,19,-1,"z",11051
11,19,0,"m",256
11,19,2,"m",268
11,19,-1,"m",238
11,19,3,"m",207
11,19,1,"z",108
11,19,0,"z",131
11,19,0,"m",138
11,19,-1,"m",228
11,19,4,"z",129
11,19,0,"m",128
11,19,0,"z",138
11,19,0,"m",120
11,19,0,"m",197
11,19,-1,"z",107
11,19,0,"m",129
11,20,2,"z",7283
11,20,0,"m",156
11,20,-1,"z",170
11,20,0,"m",76
11,20,0,"m",160
11,20,-1,"m",129
11,20,-1,"m",130
11,20,1,"z",92
11,20,0,"m",98
11,20,0,"z",101
11,20,0,"z",110
11,20,4,"z",110
11,20,0,"m",100
11,20,3,"z",169
11,20,-1,"m",120
11,20,0,"z",119
12,0,0,"z",4822
12,0,-1,"z",1784
12,0,-1,"z",8232
12,0,0,"z",6746
12,0,0,"z",612
12,0,0,"m",6149
12,0,1,"z",1026
12,0,2,"m",205
12,0,0,"z",1092
12,0,4,"z",1406
12,0,0,"z",1444
12,0,0,"m",714
12,0,-1,"m",772
12,0,3,"z",693
12,0,0,"z",587
12,0,-1,"z",751
12,1,0,"z",2031
12,1,-1,"z",976
12,1,0,"m",927
12,1,-1,"z",927
12,1,-1,"m",868
