"subject","block","exposures","response","RT"
19,17,-1,"z",917
19,17,-1,"m",1279
19,17,0,"m",898
19,17,4,"z",653
19,17,2,"z",670
19,17,1,"m",829
19,17,0,"z",1381
19,17,0,"z",1700
19,17,0,"m",552
19,17,0,"z",1084
19,17,0,"m",1048
19,18,0,"z",1731
19,18,-1,"z",1034
19,18,0,"m",331
19,18,-1,"z",914
19,18,0,"z",781
19,18,-1,"m",125
19,18,0,"m",365
19,18,0,"m",687
19,18,1,"z",133
19,18,-1,"m",1490
19,18,3,"m",167
19,18,0,"z",122
19,18,0,"m",283
19,18,0,"z",104
19,18,4,"m",6
19,18,2,"z",495
19,19,-1,"z",30
19,19,0,"m",278
19,19,2,"z",60
19,19,-1,"m",81
19,19,3,"z",7
19,19,1,"m",185
19,19,0,"m",28
19,19,0,"z",27
19,19,-1,"z",42
19,19,4,"m",32
19,19,0,"z",1092
19,19,0,"m",88
19,19,0,"z",60
19,19,0,"m",1230
19,19,-1,"z",351
19,19,0,"z",136
19,20,2,"m",1504
19,20,0,"m",1345
19,20,-1,"z",992
19,20,0,"m",1558
19,20,0,"z",2427
19,20,-1,"m",1489
19,20,-1,"z",839
19,20,1,"z",823
19,20,0,"z",851
19,20,0,"m",985
19,20,0,"m",1174
19,20,4,"z",1194
19,20,0,"z",1194
19,20,3,"z",1075
19,20,-1,"m",1016
19,20,0,"m",949
20,0,0,"z",2185
20,0,-1,"z",1411
20,0,-1,"m",574
20,0,0,"m",8335
20,0,0,"z",2157
20,0,0,"z",429
20,0,1,"z",279
20,0,2,"m",1074
20,0,0,"z",1762
20,0,4,"m",1196
20,0,0,"z",2471
20,0,0,"m",1197
20,0,-1,"m",962
20,0,3,"m",741
20,0,0,"z",1382
20,0,-1,"z",551
20,1,0,"m",1306
20,1,-1,"z",664
20,1,0,"z",856
20,1,-1,"z",583
20,1,-1,"z",403
20,1,0,"z",1005
20,1,2,"m",682
20,1,-1,"z",2178
20,1,0,"z",784
20,1,0,"z",682
20,1,0,"z",273
20,1,1,"z",753
20,1,0,"z",1174
20,1,4,"m",857
20,1,0,"z",898
20,1,3,"z",400
20,2,4,"m",1290
20,2,3,"z",676
20,2,0,"z",329
20,2,0,"m",611
20,2,-1,"m",1072
20,2,-1,"z",527
20,2,0,"z",309
20,2,0,"m",861
20,2,-1,"z",817
20,2,0,"z",372
20,2,0,"m",412
20,2,2,"m",385
20,2,-1,"z",371
20,2,1,"m",687
20,2,0,"z",605
20,2,0,"z",294
20,3,0,"z",1084
20,3,-1,"z",775
20,3,-1,"m",693
20,3,0,"m",414
20,3,-1,"m",254
20,3,1,"z",1498
20,3,2,"z",2027
20,3,0,"m",929
20,3,-1,"m",797
20,3,4,"m",581
20,3,0,"z",785
20,3,0,"z",314
20,3,0,"z",927
20,3,0,"m",699
20,3,0,"m",513
20,3,3,"m",238
20,4,2,"z",992
20,4,0,"z",1109
20,4,0,"z",279
20,4,0,"z",384
20,4,1,"z",396
20,4,0,"m",417
20,4,0,"m",266
20,4,0,"m",744
20,4,-1,"m",224
20,4,-1,"z",94
20,4,0,"m",213
20,4,0,"z",264
20,4,-1,"z",259
20,4,4,"z",830
20,4,-1,"z",259
20,4,3,"m",614
20,5,3,"z",660
20,5,0,"z",985
20,5,0,"m",580
20,5,-1,"z",846
20,5,0,"z",626
20,5,1,"m",567
20,5,-1,"m",477
20,5,0,"m",369
20,5,4,"z",611
20,5,-1,"z",423
20,5,0,"z",788
20,5,0,"m",641
20,5,0,"z",458
20,5,-1,"z",812
20,5,0,"m",650
20,5,2,"m",454
20,6,0,"m",1611
20,6,2,"z",595
20,6,-1,"z",752
20,6,0,"z",624
20,6,1,"m",623
20,6,0,"m",836
20,6,-1,"m",649
20,6,-1,"z",322
20,6,0,"m",397
20,6,0,"m",503
20,6,0,"z",345
20,6,4,"z",340
20,6,-1,"m",310
20,6,0,"z",400
20,6,0,"z",415
20,6,3,"m",286
20,7,0,"m",1473
20,7,-1,"z",516
20,7,-1,"z",309
20,7,1,"m",565
20,7,0,"m",408
20,7,0,"z",1486
20,7,0,"z",1104
20,7,3,"z",408
20,7,-1,"z",365
20,7,0,"z",518
20,7,0,"m",267
20,7,0,"m",364
20,7,0,"m",198
20,7,2,"z",130
20,7,4,"z",358
20,7,-1,"m",760
20,8,3,"z",772
20,8,-1,"z",513
20,8,0,"z",605
20,8,0,"m",295
20,8,1,"z",271
20,8,4,"z",187
20,8,0,"z",287
20,8,0,"m",549
20,8,0,"m",155
20,8,-1,"m",179
20,8,0,"z",267
20,8,-1,"z",996
20,8,-1,"z",713
20,8,2,"z",367
20,8,0,"m",665
20,8,0,"m",817
20,9,-1,"z",568
20,9,-1,"z",279
20,9,0,"z",164
20,9,0,"z",518
20,9,2,"z",167
20,9,-1,"m",193
20,9,4,"z",704
20,9,0,"m",1125
20,9,0,"m",666
20,9,0,"m",333
20,9,0,"z",232
20,9,1,"z",412
20,9,3,"z",364
20,9,-1,"m",1072
20,9,0,"m",262
20,9,0,"z",261
20,10,4,"z",550
20,10,0,"z",782
20,10,0,"z",1169
20,10,0,"z",836
20,10,1,"m",410
20,10,0,"m",507
20,10,-1,"z",256
20,10,0,"z",828
20,10,0,"z",235
20,10,-1,"m",1035
20,10,-1,"m",535
20,10,3,"m",499
20,10,2,"m",279
20,10,0,"z",258
20,10,-1,"z",257
20,10,0,"z",806
20,11,2,"z",617
20,11,4,"m",378
20,11,0,"m",192
20,11,0,"z",277
20,11,0,"z",401
20,11,-1,"z",591
20,11,0,"z",382
20,11,1,"m",488
20,11,-1,"m",250
20,11,0,"z",131
20,11,0,"z",234
20,11,-1,"m",166
20,11,0,"z",713
20,11,-1,"z",343
20,11,3,"m",398
20,11,0,"z",725
20,12,0,"z",274
20,12,1,"z",791
20,12,-1,"m",2313
20,12,-1,"m",629
20,12,4,"z",620
20,12,0,"z",304
20,12,0,"z",341
20,12,0,"z",337
20,12,3,"z",517
20,12,2,"m",380
20,12,0,"m",433
20,12,-1,"z",214
20,12,0,"z",291
20,12,0,"z",325
20,12,0,"m",117
20,12,-1,"z",1350
20,13,0,"m",1134
20,13,0,"m",475
20,13,0,"m",762
20,13,2,"z",528
20,13,-1,"z",264
20,13,3,"z",692
20,13,0,"z",209
20,13,1,"z",642
20,13,-1,"m",106
20,13,-1,"z",412
20,13,0,"m",78
20,13,4,"z",353
20,13,0,"m",298
20,13,-1,"m",1358
20,13,0,"m",196
20,13,0,"z",841
20,14,-1,"z",1619
20,14,-1,"z",695
20,14,0,"m",3469
20,14,0,"z",404
20,14,0,"z",121
20,14,0,"z",792
20,14,2,"m",435
20,14,-1,"m",436
20,14,0,"m",330
20,14,0,"z",1228
20,14,0,"z",283
20,14,4,"z",182
20,14,1,"z",138
20,14,3,"z",405
20,14,0,"z",372
20,14,-1,"z",148
20,15,3,"z",596
20,15,4,"z",142
20,15,-1,"m",471
20,15,0,"m",609
20,15,0,"z",136
20,15,0,"z",24
20,15,0,"m",57
20,15,0,"m",392
20,15,2,"z",49
20,15,-1,"z",16
20,15,-1,"m",14
20,15,0,"z",727
20,15,1,"z",613
20,15,0,"z",123
20,15,-1,"z",198
20,15,0,"z",1019
20,16,0,"z",885
20,16,2,"z",1665
20,16,0,"m",1322
20,16,4,"z",204
20,16,-1,"z",105
20,16,0,"z",61
20,16,0,"m",30
20,16,3,"z",130
20,16,-1,"z",396
20,16,0,"m",463
20,16,1,"z",154
20,16,0,"m",916
20,16,0,"z",43
20,16,0,"z",33
20,16,-1,"z",92
20,16,-1,"m",333
20,17,0,"z",239
20,17,-1,"m",545
20,17,-1,"z",372
20,17,0,"z",334
20,17,3,"z",300
20,17,-1,"m",401
20,17,-1,"m",247
20,17,0,"z",316
20,17,4,"z",259
20,17,2,"m",260
20,17,1,"m",228
20,17,0,"z",275
20,17,0,"z",572
20,17,0,"m",122
20,17,0,"m",180
20,17,0,"z",77
20,18,0,"z",484
20,18,-1,"z",643
20,18,0,"m",364
20,18,-1,"z",335
20,18,0,"z",459
20,18,-1,"z",735
20,18,0,"z",341
20,18,0,"m",30
20,18,1,"m",182
20,18,-1,"z",108
20,18,3,"z",1179
20,18,0,"m",206
20,18,0,"m",313
20,18,0,"z",505
20,18,4,"z",227
20,18,2,"z",545
20,19,-1,"z",693
20,19,0,"z",532
20,19,2,"z",1276
20,19,-1,"m",1087
20,19,3,"z",377
20,19,1,"z",790
20,19,0,"m",607
20,19,0,"m",577
20,19,-1,"m",557
20,19,4,"z",722
20,19,0,"z",471
20,19,0,"z",1307
20,19,0,"z",652
20,19,0,"m",610
20,19,-1,"m",614
20,19,0,"z",478
20,20,2,"z",450
20,20,0,"z",547
20,20,-1,"m",101
20,20,0,"m",78
20,20,0,"z",59
20,20,-1,"z",467
20,20,-1,"z",185
20,20,1,"m",69
20,20,0,"m",161
20,20,0,"z",83
20,20,0,"z",104
20,20,4,"m",55
20,20,0,"z",98
20,20,3,"z",106
20,20,-1,"z",190
20,20,0,"m",71
